"GeneID","GSM4681806","GSM4681807","GSM4681808","GSM4681809","GSM4681810","GSM4681811","GSM4681812","GSM4681813","GSM4681814","GSM4681815","GSM4681816","GSM4681817","GSM4681818","GSM4681820"
400743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51702,0,0,0,1,0,0,0,3,0,0,0,0,0,0
100616188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23569,1321,640,830,165,252,340,281,266,164,249,149,1376,820,1371
353238,6,0,0,0,2,11,1,5,7,3,6,6,0,6
55920,703,429,186,64,222,528,373,172,767,956,697,1532,530,1334
55160,199,146,234,65,100,177,74,52,106,188,188,482,122,407
107984028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84966,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105376814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127707,0,1,0,0,0,1,0,0,3,0,0,5,3,3
5081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80834,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8659,28,45,101,48,29,64,46,22,31,33,52,61,24,59
100616120,0,0,0,0,0,1,1,4,0,0,1,0,0,0
100302276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126917,330,206,55,35,189,754,353,187,589,633,177,556,223,476
105376815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23352,1317,1646,385,151,974,1100,1040,273,1582,896,1975,1824,707,1859
101927895,7,9,6,2,6,9,6,5,7,6,8,11,4,15
23065,209,206,53,23,127,82,66,48,85,133,114,389,106,401
51154,124,64,88,36,44,77,65,36,41,113,84,317,132,270
246181,1,0,1,0,0,8,5,5,6,3,2,0,0,3
22977,0,2,1,0,0,4,5,1,5,4,4,6,2,1
100506730,10,4,0,0,0,6,1,1,6,2,5,5,10,15
8574,246,263,360,322,231,171,76,78,74,141,43,445,219,380
54896,85,89,46,33,70,106,54,23,79,110,127,163,70,137
832,5169,2818,1614,478,1583,2735,1765,1270,1799,1845,3243,5831,3050,5819
105376819,0,0,0,0,0,2,0,2,0,0,4,1,0,0
105376818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376817,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105378614,0,0,0,0,0,1,1,1,0,0,0,0,0,0
440574,258,149,236,95,109,234,113,116,166,193,200,478,183,352
100532736,91,70,119,50,59,157,84,42,88,81,116,198,71,116
644068,22,26,12,40,26,52,46,15,26,33,9,47,8,53
4681,7,9,15,7,11,71,39,7,41,30,42,22,9,9
3362,2,4,1,3,6,10,0,3,4,0,0,1,6,0
255104,187,125,47,32,91,140,70,64,102,166,80,316,146,257
54546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376823,1,1,0,0,0,0,0,0,0,1,0,0,0,0
23252,154,52,4,1,31,130,125,37,132,127,125,146,53,114
30814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5320,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26279,1,5,0,0,1,3,0,0,0,3,0,13,0,13
64600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391013,1,1,1,1,0,0,0,2,0,1,0,0,0,3
127733,17,6,2,2,3,15,14,4,8,17,8,41,18,37
101928017,3,2,5,5,1,3,4,0,0,4,2,1,2,6
105376825,3,0,0,0,0,0,0,0,0,0,0,1,0,1
105376826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127731,0,0,0,0,0,1,0,1,0,0,0,0,0,1
339505,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55450,45,34,5,6,27,19,18,28,21,29,8,47,30,45
79594,383,312,305,114,201,473,292,187,260,301,438,453,321,399
163933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,1949,1896,1963,1010,615,879,873,566,690,602,1278,1144,1514,988
65018,958,1071,1630,1254,1457,346,1031,722,397,302,604,881,876,765
102464833,105,146,206,177,206,45,128,73,57,33,76,105,83,70
100861548,683,671,826,634,799,348,621,442,266,273,417,706,644,627
1650,1737,1467,1286,769,907,1455,753,596,785,1237,769,2365,982,2229
57576,1,3,1,0,0,2,0,0,0,0,1,5,2,4
400745,1,1,0,1,0,0,0,0,0,0,0,0,0,0
112268222,612,223,10,5,101,287,228,108,281,281,335,586,336,556
50809,2102,888,65,35,409,1266,894,307,1012,1096,1095,1751,682,1682
8672,588,307,46,14,182,485,280,191,304,346,601,647,351,826
105376830,3,3,1,0,2,3,2,0,1,0,7,3,0,1
105376829,8,6,0,0,1,3,2,0,1,2,8,2,0,2
100302155,2,0,0,0,0,0,0,0,1,0,0,0,0,0
1889,4750,4699,1724,485,2361,5552,5197,1046,3893,2435,9307,2552,1827,2440
100506801,11,19,3,1,8,21,19,17,22,19,20,18,12,37
105376832,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84224,109,35,4,2,16,58,11,11,12,24,17,92,13,76
249,13637,11543,18785,4909,4957,4633,3890,1836,1251,733,2111,3089,2973,2932
105376834,25,25,23,4,14,20,20,11,7,4,18,9,12,3
5909,53,118,48,161,58,22,113,97,11,25,97,12,78,8
84196,702,329,6,4,132,403,278,122,397,460,546,884,366,980
401944,8,0,1,2,4,3,2,3,1,1,1,11,2,9
3339,25,13,18,12,33,11,8,4,5,9,1,29,5,23
23436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928043,3,2,7,0,0,3,5,3,4,7,2,4,0,2
29092,112,34,35,8,29,59,14,25,31,29,61,145,86,120
112268223,11,4,1,0,4,9,2,5,3,2,1,10,2,7
998,8091,1844,518,210,932,7646,4330,2361,5083,3973,7546,5997,3725,6282
54361,3,7,0,0,5,0,0,0,4,1,4,5,3,1
105376845,1,0,0,0,0,0,2,0,0,0,2,0,0,0
105376850,0,1,0,0,0,0,0,0,0,1,3,2,0,0
107985377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100616433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376856,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9923,444,194,15,6,83,294,181,58,273,344,195,561,134,478
2046,0,4,0,0,0,0,0,0,0,0,0,0,0,0
102466615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,133,68,281,100,67,69,64,47,35,124,47,130,50,113
714,18,16,43,1,6,6,9,3,2,30,5,9,15,8
713,48,44,113,32,13,21,10,10,5,61,8,61,31,44
2048,11,14,30,6,29,9,4,4,18,47,4,75,17,75
100616391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100422914,0,0,0,0,1,1,0,1,1,1,0,3,0,3
646262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729059,0,0,0,0,0,0,0,0,0,3,0,1,0,0
23028,339,143,20,6,93,271,144,90,218,278,328,694,231,566
100422866,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7798,234,194,17,4,138,207,136,89,247,208,144,223,94,293
3352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100996511,1,1,0,0,0,1,0,0,0,0,0,29,5,16
10236,1654,628,48,16,249,1080,808,327,1241,1034,1130,2174,825,1907
80818,34,20,0,0,14,20,10,4,28,24,30,115,12,118
148898,9,2,0,0,0,2,3,1,9,9,5,18,4,8
6920,89,31,10,13,15,100,22,32,29,80,18,150,74,150
55616,5,10,3,0,5,7,6,5,5,1,1,15,4,6
1870,107,104,117,54,160,75,180,46,126,132,55,178,77,186
101928163,3,6,5,4,6,4,2,0,6,6,5,6,0,6
105376859,3,1,0,0,1,1,1,0,0,0,0,5,0,4
3399,49,20,71,29,12,203,32,47,114,47,51,402,16,242
107984928,2,0,0,0,0,0,0,0,1,0,0,1,0,2
259283,22,6,5,9,4,23,6,68,1,10,3,56,15,29
6135,17448,5276,4633,2462,3999,26591,12673,7729,16326,14460,16655,18225,9951,15535
6924,410,217,8,2,87,477,296,113,400,431,311,587,266,614
100506963,23,14,1,4,9,18,10,9,13,15,20,63,34,88
57095,495,234,281,183,227,881,578,425,649,561,759,713,344,514
105376860,62,72,134,69,47,30,24,12,14,37,34,98,47,82
11313,563,569,980,536,331,371,176,167,136,237,254,863,476,589
2582,93,67,90,41,57,71,48,18,48,46,91,124,40,105
3155,137,88,118,41,48,74,38,32,41,46,84,460,172,380
105376861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,152,130,20,19,59,84,81,38,76,172,83,438,135,467
1269,74,52,0,4,20,63,25,21,51,92,36,205,101,198
107984929,0,1,0,0,0,2,0,0,1,1,0,2,0,0
100616492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55629,1580,362,36,8,133,1726,1036,546,1572,1596,1518,2315,908,2463
10772,1019,315,9,12,115,1075,721,315,1312,1322,1446,1266,360,1078
105378615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376863,0,0,0,0,0,0,0,0,0,0,0,2,0,0
107984931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985737,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58985,0,0,0,0,0,0,0,0,0,0,0,0,0,3
163702,62,31,5,10,18,42,36,10,83,46,26,86,15,90
284632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376871,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57822,1,0,0,0,0,0,0,1,0,0,0,0,0,0
90529,19,9,0,0,0,20,4,7,5,6,12,41,16,40
57185,342,139,25,10,76,143,116,60,114,153,231,582,161,560
100750325,15,4,8,2,2,25,8,8,6,5,11,13,4,12
11123,1123,593,25,24,202,1039,701,268,1071,1237,1270,1635,405,1642
100506985,63,29,1,1,6,28,30,12,26,47,57,147,26,141
400746,0,0,0,0,0,0,0,0,0,3,4,0,0,1
10250,1376,909,36,19,404,1822,1082,515,1957,1700,2286,1463,516,1330
25932,584,128,39,1,68,661,588,98,632,472,856,630,195,713
105376876,3,2,0,0,5,0,2,0,4,3,0,16,1,7
864,4919,4031,1668,865,2896,7144,5066,1634,7999,7591,10455,2623,1383,2682
102465437,6,2,1,1,4,3,1,1,8,3,4,4,1,0
107984932,22,21,1,3,7,19,29,5,49,59,17,3,10,5
105376878,32,23,4,5,10,17,17,5,39,26,31,24,5,18
100616365,0,0,0,0,0,0,0,0,2,2,0,0,0,0
105376879,1,2,0,0,0,1,5,2,0,6,5,1,3,2
25949,1618,418,61,18,143,2240,1317,600,1675,1286,2791,1395,940,1331
57035,1521,582,87,43,240,1000,540,332,605,749,643,2292,816,1817
105376882,5,0,0,1,0,5,0,1,0,0,2,7,3,2
6007,65,60,19,13,33,44,38,28,29,7,34,94,59,82
23585,1499,572,439,115,297,1019,786,363,932,757,1145,1624,1003,1476
6006,790,277,126,39,147,455,383,207,410,355,523,867,659,921
55219,161,103,3,3,41,258,315,79,445,290,591,425,163,436
26119,664,601,369,422,366,419,171,175,241,410,299,1486,660,1277
57134,183,129,75,46,57,132,35,32,43,147,63,315,68,249
57190,507,691,744,375,411,499,277,135,298,480,281,711,235,591
56181,196,111,91,46,89,134,65,80,93,124,171,407,197,327
646471,63,30,17,9,21,15,21,11,39,50,28,80,23,66
79000,36,20,19,5,22,29,22,13,15,19,33,65,32,57
164091,94,91,37,45,52,125,104,26,142,89,149,159,87,156
3925,241,78,31,23,44,97,33,60,58,108,59,355,174,389
100500808,16,5,2,2,4,11,2,3,2,13,7,44,10,28
105376885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5051,170,57,15,2,34,101,54,40,106,89,121,435,164,364
101928216,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2134,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7780,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149420,126,30,0,1,7,81,43,12,82,83,91,192,49,222
105376886,0,0,0,0,0,0,0,0,0,0,0,2,0,0
79927,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110806296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51042,43,58,61,36,33,87,19,44,54,50,49,121,60,78
10256,9,10,1,2,1,5,3,3,4,8,3,18,8,20
378807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101928303,0,0,0,0,2,0,0,0,0,0,0,0,0,0
64793,92,46,4,13,23,92,59,26,105,123,79,238,72,232
83442,9516,9883,12856,6596,6179,10201,4711,3961,5468,5355,6338,9678,8110,9236
91544,1779,1072,829,646,671,2073,1221,743,1042,1173,766,3062,1312,2891
1043,2460,1422,994,811,1097,2886,2318,1487,1337,2071,614,4888,2458,4224
55057,20,9,11,7,21,11,6,7,3,24,3,27,16,10
257101,66,27,36,61,343,71,50,110,72,40,60,63,130,62
79727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79947,112,68,46,12,52,34,31,27,44,78,40,226,89,202
101928324,1,2,2,0,3,4,0,3,0,2,4,7,1,9
3151,3938,1390,664,263,769,3347,1954,1289,1587,2437,1697,5269,2803,4250
6195,4177,3568,4534,1781,1831,1265,1120,690,976,939,2259,4537,2432,4187
100302190,0,0,0,0,1,0,0,0,0,0,0,0,0,0
105376888,0,0,0,0,0,0,0,0,0,0,0,1,0,1
101928728,1,0,0,0,2,0,0,3,0,4,1,4,2,1
8289,1424,1694,239,124,947,846,691,228,705,824,620,1676,644,2038
55650,59,47,54,14,14,29,11,9,29,26,38,193,84,185
84243,7217,7085,9745,4561,2357,13095,8533,2359,7145,4083,14998,3737,4431,3247
2810,65,35,5,1,16,152,89,31,96,67,349,5,22,3
54707,336,156,87,36,85,324,217,116,364,332,312,486,199,477
63906,141,117,86,66,51,254,102,113,156,222,228,260,137,213
10726,626,316,219,123,245,623,338,260,513,428,902,1031,631,896
8431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126695,3,7,3,1,2,6,2,4,1,4,5,19,6,10
388610,6,6,7,0,9,3,4,2,3,8,0,15,1,14
115572,2,2,3,0,3,8,0,0,4,7,0,2,5,2
101928391,0,0,2,0,0,0,0,2,0,0,0,0,0,0
6548,430,437,250,91,223,460,324,300,297,327,409,469,266,501
102723760,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105376890,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23038,2159,2558,2809,1497,1731,688,747,614,514,626,909,1777,1153,1805
84065,445,346,423,321,218,480,255,161,305,355,382,585,337,453
644961,53,10,1,3,19,42,33,5,32,25,14,6,1,7
84958,1270,923,1134,833,562,1182,464,540,537,843,632,1996,1115,1371
9064,53,44,67,22,40,43,31,26,38,64,35,118,46,115
8547,0,2,0,0,0,0,0,0,0,0,0,0,0,0
388611,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2827,29,7,0,1,9,13,13,19,25,14,43,3,3,0
10163,3498,2904,858,357,1978,2279,2304,992,1992,2167,2155,3639,1931,3712
105376892,5,7,1,2,3,2,0,1,2,5,0,11,3,2
27245,143,115,42,29,122,106,48,20,133,122,84,171,55,159
2268,10457,8883,11051,4139,4766,4831,4034,1542,3596,2837,13095,7131,4207,6532
111216282,0,0,4,0,0,0,0,0,0,3,4,1,0,0
2537,2343,979,5027,383,932,1364,493,775,597,3671,558,1742,2263,1424
199870,108,24,0,1,20,147,80,47,121,119,167,171,51,197
23673,433,214,21,13,64,407,338,76,515,282,808,640,210,608
5511,323,97,33,10,49,340,230,60,236,343,280,588,253,604
677774,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9473,6891,5773,4730,1451,2312,7736,4496,2047,4941,3571,8568,3977,2620,3594
6118,561,327,140,76,199,311,180,158,212,202,425,1044,564,1034
27293,20,12,4,1,5,17,7,7,0,8,3,11,36,12
55113,1410,1648,2129,846,756,693,349,329,257,385,521,666,1035,610
2140,242,120,7,3,47,144,50,37,95,115,225,375,137,395
5724,4206,3826,1021,260,1914,7473,4331,973,2169,2329,3342,3926,4118,3809
22826,986,188,27,9,102,833,489,351,706,620,1035,1483,701,1500
93974,533,223,244,149,206,538,219,253,284,274,282,788,401,412
83667,634,530,581,291,284,1655,622,374,511,262,906,300,270,302
54797,81,51,60,21,25,50,30,27,24,33,28,332,92,311
65979,224,188,9,1,95,131,117,45,187,152,252,365,137,438
1104,253,101,79,45,79,374,165,91,238,238,260,260,135,228
8420,547,145,84,117,99,1136,667,292,818,834,903,307,181,218
6080,3,0,0,0,1,4,0,0,0,1,1,0,0,0
26768,9,3,0,0,0,7,1,0,4,3,4,0,1,0
54952,164,81,100,34,54,92,52,43,67,79,81,284,119,216
85028,77,16,0,14,19,146,75,57,62,96,230,186,68,117
692212,5,0,0,1,0,1,6,0,3,2,2,3,7,1
677838,2,0,0,1,1,2,1,0,3,0,2,7,2,7
677825,6,2,0,2,2,29,8,9,6,15,20,16,4,8
692073,5,0,0,0,0,1,1,0,2,2,0,11,0,15
115273,1,1,0,0,0,0,0,0,2,0,0,4,1,2
6883,414,166,89,26,77,257,138,104,150,99,285,451,291,447
105378616,4,1,0,0,0,1,1,2,0,0,2,2,2,1
26824,0,0,0,0,0,0,0,0,0,0,2,0,0,0
10691,207,120,9,2,68,173,117,118,181,194,280,391,170,489
51441,814,368,31,6,135,654,449,225,633,642,719,989,420,1030
4985,5,1,4,0,3,9,4,3,3,2,6,6,1,12
2035,3008,1761,306,133,965,1734,2095,730,1492,1983,1884,3810,1878,4115
399474,269,125,16,11,67,176,179,98,128,171,196,399,347,429
6429,1069,509,55,18,221,777,585,192,1017,667,1751,1422,711,1291
51102,67,43,43,13,26,33,21,21,9,25,11,113,37,70
10076,0,1,0,0,0,1,0,0,3,2,0,6,4,2
101928460,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984933,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105378617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105378618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4146,21,10,0,1,3,48,20,22,41,36,42,19,2,16
100129196,38,14,0,1,5,94,49,64,91,77,70,67,8,51
7805,34610,20868,6732,2149,10183,37830,19996,11488,30484,21137,40436,26160,16950,28329
100616164,8,9,0,1,3,12,10,3,17,6,21,0,4,1
105378620,209,299,51,21,93,428,208,166,642,310,242,16,55,29
105378621,0,0,0,0,0,0,0,2,3,0,0,0,0,0
105378622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9672,25,34,66,6,19,10,12,4,3,28,22,36,19,26
9698,786,552,23,21,218,716,560,154,847,726,819,1066,304,1283
692234,4,1,0,0,1,5,2,0,2,3,3,2,0,1
692235,6,1,0,0,1,2,4,3,1,1,1,2,0,1
692200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9410,169,51,9,8,19,116,98,49,159,100,271,532,157,481
51538,224,73,27,5,41,181,128,86,126,105,233,412,160,419
2170,6,1,1,0,0,1,1,0,2,2,0,4,0,10
105378623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985470,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347735,52,73,50,14,25,43,35,19,4,83,38,48,38,24
105378625,0,0,0,0,0,0,0,0,0,0,3,0,0,0
105379772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149086,1,1,0,0,0,0,0,0,0,0,0,0,0,1
284551,5,1,0,0,1,3,0,0,4,0,0,1,0,0
105378626,2,0,0,0,0,0,0,0,0,0,0,0,0,0
64129,0,0,0,0,0,0,0,0,0,1,1,2,0,0
3061,57,43,64,20,23,81,33,29,52,43,64,81,36,82
553115,510,389,614,165,201,595,390,225,409,374,524,712,463,654
107985471,27,25,48,11,11,36,15,12,21,17,28,49,13,18
105378628,0,2,0,0,0,0,0,0,0,0,0,4,1,1
1307,1,0,1,0,2,0,0,2,0,0,0,0,0,0
101929444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,23,12,21,13,27,11,10,4,16,19,2,29,7,33
100423028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90853,22,45,106,56,36,22,15,35,48,16,29,70,9,66
8073,8038,2613,296,124,1060,8918,6604,2293,9317,7002,11115,6173,2823,6303
10657,1885,812,64,41,395,1868,1114,650,1612,1430,2393,2779,1135,2622
55116,156,135,108,103,52,92,49,60,71,103,103,304,128,281
100847018,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23633,677,329,16,6,181,853,575,177,801,843,660,861,270,852
200081,333,189,43,23,133,153,115,95,112,211,106,842,371,816
79140,47,33,29,25,17,28,15,20,14,20,16,120,73,86
56063,84,98,82,44,40,96,43,51,28,48,57,119,92,101
55721,15,11,0,0,1,18,5,1,9,18,9,18,4,23
149069,18,15,3,2,1,11,4,5,5,9,9,15,5,11
8668,1266,583,627,259,499,1678,741,599,985,895,1123,1580,790,1590
339483,6,5,0,4,0,10,5,1,4,6,3,14,0,8
84734,2,4,1,0,4,9,2,0,4,2,4,11,1,6
3932,1756,1320,1510,1566,992,1325,632,575,701,958,1155,3428,1629,2914
3065,1595,612,133,54,405,637,432,345,444,674,629,2374,917,1942
65108,924,924,553,460,539,1290,376,623,862,1037,713,1224,834,953
105378629,5,1,4,0,0,0,0,0,0,0,0,2,0,0
81629,142,73,12,13,55,99,62,41,56,92,66,93,62,73
100128071,85,35,4,0,26,57,37,29,32,44,39,49,43,39
55108,481,332,119,62,155,894,513,177,647,536,568,849,411,725
728116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653121,2,0,0,0,0,1,6,0,6,0,2,13,1,7
102723870,3,0,0,0,3,1,0,0,0,1,1,0,0,5
339487,244,75,27,8,39,117,64,51,79,108,138,241,132,225
5928,846,275,19,4,112,439,358,111,476,458,596,1434,441,1437
81493,224,72,3,2,30,100,100,40,136,125,151,363,150,391
57648,19,36,21,2,9,8,10,3,26,34,21,28,16,22
8565,395,209,83,53,182,290,250,136,504,375,878,963,504,866
64766,235,66,6,7,29,79,63,40,74,96,112,388,103,309
252995,2,0,2,0,0,1,1,0,1,0,0,1,1,2
105378631,1,0,0,0,0,0,3,0,0,0,0,0,0,1
3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113452,0,0,0,0,0,0,0,2,0,0,0,0,0,0
105378632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127544,2223,1350,529,140,783,4819,4111,2377,2113,2850,5927,1399,1545,1430
204,816,360,217,63,204,394,267,167,236,406,498,1366,488,1208
105378635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113451,40,22,8,10,14,38,15,7,13,13,15,29,12,16
112268224,3,2,0,0,6,0,2,0,3,0,2,7,4,2
55223,228,183,81,42,97,254,176,67,209,230,226,213,113,194
149076,340,224,83,73,141,291,245,75,269,213,265,448,170,369
127550,8,11,3,0,1,4,5,1,11,0,16,0,8,0
1912,4957,5520,7223,2050,1928,4597,3409,1072,2667,1406,6324,3186,3562,2973
100500853,144,201,255,78,66,135,101,28,79,42,183,82,63,61
101929464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7579,14,12,0,0,1,2,4,1,0,6,0,34,7,44
114784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105378638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127540,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105378639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105378640,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105378641,1,0,0,0,0,0,0,0,0,0,0,0,0,0
693137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105378642,3,0,0,0,1,2,0,0,0,0,0,0,0,5
2709,0,0,0,0,0,0,0,2,0,0,0,0,0,3
127534,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,0,0,0,0,0,0,0,0,1,0,0,3,4,2
113444,513,303,291,143,199,356,271,148,246,339,386,527,286,411
58512,45,27,20,23,16,44,8,10,10,14,3,23,29,23
653160,62,24,10,3,26,17,10,8,15,33,18,55,29,48
100506144,128,77,86,43,58,50,22,43,20,57,23,392,176,393
9204,285,85,8,0,45,149,117,41,145,207,366,414,107,421
79830,72,29,2,0,10,25,25,8,21,41,41,185,46,168
105378644,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6421,3365,1746,153,59,719,3885,2609,1446,4633,3983,4694,3483,1618,3228
9202,181,101,5,4,28,129,83,53,142,175,172,403,97,509
100861513,2,2,0,0,1,4,3,4,4,10,7,8,2,7
79932,852,403,137,53,183,336,155,149,202,388,210,1054,495,903
23154,153,188,138,101,82,72,20,23,12,78,23,269,113,213
339488,46,19,7,10,13,34,19,14,21,31,17,129,32,79
105378645,77,21,50,20,27,80,25,38,36,34,20,88,30,43
5690,761,491,397,228,335,711,411,244,687,721,660,857,498,834
105378646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127703,76,49,61,36,52,35,21,57,15,63,22,194,110,201
63967,13,2,0,2,4,3,14,5,7,12,8,37,20,47
192670,2932,1493,103,41,475,1150,1039,415,586,849,931,1871,952,2009
26523,593,438,31,18,229,380,396,95,468,342,892,650,300,722
192669,511,341,11,13,124,252,161,85,206,258,369,411,215,463
105378647,5,1,0,0,0,0,0,0,0,4,0,0,1,2
27285,1,0,1,4,0,6,0,3,2,1,3,0,1,0
54936,272,131,190,100,82,264,124,77,175,182,239,482,232,302
1296,24,43,46,9,36,19,27,8,14,39,16,40,30,27
27095,416,242,388,199,170,287,133,135,198,236,303,582,392,536
55700,3753,3233,2200,1271,1694,7081,3415,1636,4116,2874,7296,3735,2487,3126
9967,1820,1109,56,41,444,2092,1437,321,2001,1257,2579,2522,1270,2412
79729,39,39,4,4,32,100,56,19,206,33,246,30,43,24
55194,235,350,504,263,214,274,143,133,225,175,198,354,286,239
83931,3249,2900,2673,1211,1793,1386,1101,710,1677,1068,3972,2889,2358,2762
84967,498,511,772,417,302,510,343,208,416,306,493,880,492,690
127700,8,0,5,1,9,17,5,2,13,5,10,2,1,1
109616970,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984940,0,0,0,0,0,3,0,0,0,0,1,1,0,0
64960,353,111,65,22,104,490,214,168,288,355,387,362,217,312
1441,38380,38944,46104,16165,21547,28939,14475,7444,8744,9865,16738,20886,15643,18213
107984941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105378648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100422898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107984942,0,0,0,0,0,0,0,0,0,0,0,0,2,1
728431,19,15,8,17,23,11,7,7,6,8,5,51,26,50
80149,807,582,351,219,298,7455,3638,1770,4085,2747,4056,376,318,336
102465438,7,4,4,0,3,14,5,1,13,20,11,2,0,2
64769,593,148,53,26,77,355,195,120,258,293,289,815,340,795
100847010,1,0,0,0,0,0,0,0,0,0,0,4,0,2
105378649,19,6,1,1,6,18,17,4,19,12,16,29,12,27
